text,price_score,trust_score,urgency_score
Ad copy 188 with scores P:0.97 T:0.42 U:0.06,0.8752310723672078,0.26769158188502196,0.8471299513731646
Ad copy 189 with scores P:0.10 T:0.68 U:0.51,0.2800796971684716,0.7679400226755172,0.6494414656181351
Ad copy 190 with scores P:0.94 T:0.51 U:0.31,0.22228035965069948,0.4075038970133412,0.3484275958065841
Ad copy 191 with scores P:0.94 T:0.61 U:0.93,0.7765918120232037,0.37544506507735675,0.4604172562710285
Ad copy 192 with scores P:0.35 T:0.63 U:0.21,0.42665065155222404,0.5646348342656129,0.6211108890179352
Ad copy 193 with scores P:0.36 T:0.69 U:0.22,0.403236474951735,0.5198393592243111,0.19991674725082334
Ad copy 194 with scores P:0.63 T:0.68 U:0.64,0.8961763368955388,0.47358529211920886,0.8952048574372389
Ad copy 195 with scores P:0.29 T:0.75 U:0.77,0.513715240082023,0.28163840524396544,0.15220784285377872
Ad copy 196 with scores P:0.38 T:0.31 U:0.18,0.42580428768337064,0.2788953714993304,0.5276240150046897
Ad copy 197 with scores P:0.20 T:0.62 U:0.50,0.7354613981926463,0.31496615130381167,0.15083137782012657
Ad copy 198 with scores P:0.95 T:0.49 U:0.55,0.38342125026066576,0.2617394329832259,0.8033879735888025
Ad copy 199 with scores P:0.40 T:0.29 U:0.10,0.5965957059910568,0.7000002895206826,0.6977007082437543
