text,price_score,trust_score,urgency_score
Ad copy 149 with scores P:0.89 T:0.86 U:0.10,0.5775224877246267,0.42500534180698724,0.5162587549538269
Ad copy 150 with scores P:0.26 T:0.15 U:0.39,0.4972139115797881,0.5540226984834979,0.4978741002544966
Ad copy 151 with scores P:0.26 T:0.29 U:0.39,0.5115657595135567,0.5698345480573721,0.6173843382072459
Ad copy 152 with scores P:0.23 T:0.08 U:0.90,0.5137561833618154,0.5282116463813067,0.5986334506116872
Ad copy 153 with scores P:0.48 T:0.20 U:0.34,0.5155944706053441,0.5316578423135634,0.5580885887046186
Ad copy 154 with scores P:0.64 T:0.50 U:0.97,0.46095954680239676,0.4991586071247545,0.5800717834285517
Ad copy 155 with scores P:0.18 T:0.67 U:0.62,0.4918061930948932,0.5232522292173815,0.5363463227566327
Ad copy 156 with scores P:0.27 T:0.37 U:0.22,0.43290425838793534,0.4564024584864924,0.48088580451368745
Ad copy 157 with scores P:0.77 T:0.54 U:0.99,0.4730761075072917,0.5753271646915069,0.5339379552319108
Ad copy 158 with scores P:0.91 T:0.48 U:0.66,0.4706516848847069,0.5565346280848918,0.48503073331284063
Ad copy 159 with scores P:0.82 T:0.24 U:0.93,0.6210170560257146,0.5358903023437414,0.5311144409175628
Ad copy 160 with scores P:0.43 T:0.02 U:0.25,0.5054852596333727,0.42953200008538805,0.4927609193716722
Ad copy 161 with scores P:0.62 T:0.33 U:0.87,0.5169231555262475,0.4762659454799651,0.4909190412422824
Ad copy 162 with scores P:0.43 T:0.61 U:0.55,0.4264965616839321,0.5144346248534588,0.5764307810795378
Ad copy 163 with scores P:0.88 T:0.60 U:0.52,0.43275987125145504,0.46750055158174614,0.5996443802560345
Ad copy 164 with scores P:0.73 T:0.11 U:0.79,0.48054238786246,0.5435783251132413,0.5424073177654307
Ad copy 165 with scores P:0.64 T:0.92 U:0.42,0.5300198470217032,0.4659056317678071,0.5127767675992733
Ad copy 166 with scores P:0.20 T:0.37 U:0.50,0.4945089518511177,0.491402523299122,0.4947887048530719
Ad copy 167 with scores P:0.72 T:0.26 U:0.84,0.4979499655006546,0.5013171227983875,0.5356557493943064
Ad copy 168 with scores P:0.54 T:0.85 U:0.05,0.5446045705946458,0.4741274750638728,0.5271741252155938
Ad copy 169 with scores P:0.12 T:0.22 U:0.77,0.5119762789190903,0.5175827512978937,0.5576840975263577
Ad copy 170 with scores P:0.42 T:0.81 U:0.70,0.5455677456175893,0.5265205494615776,0.5018791992150319
Ad copy 171 with scores P:0.04 T:0.07 U:0.79,0.5021146710395836,0.48708457580886494,0.5463449225717738
Ad copy 172 with scores P:0.15 T:0.40 U:0.58,0.4597136152548853,0.5409973274623368,0.5650206916168391
Ad copy 173 with scores P:0.49 T:0.96 U:0.63,0.4962300243745175,0.5596853173825389,0.441698719878429
Ad copy 174 with scores P:0.26 T:0.89 U:0.46,0.48898317548758186,0.5147689999862931,0.5571772455810812
Ad copy 175 with scores P:0.89 T:0.33 U:0.99,0.45720326300165615,0.4244109931026361,0.5545621854447849
Ad copy 176 with scores P:0.70 T:0.65 U:0.76,0.4905640090682861,0.48110170824311926,0.47379173562403043
Ad copy 177 with scores P:0.27 T:0.57 U:0.07,0.5128490519465477,0.39269988502126146,0.5352593023877171
Ad copy 178 with scores P:0.85 T:0.42 U:0.37,0.4639746401195446,0.5262821418905214,0.5341772193619831
Ad copy 179 with scores P:0.13 T:1.00 U:0.40,0.5868891007344551,0.5433045205192816,0.5079885593952377
Ad copy 180 with scores P:0.89 T:0.36 U:0.95,0.5780239975409835,0.5039450113845533,0.5137533891170901
Ad copy 181 with scores P:0.69 T:0.05 U:0.23,0.5236971495186559,0.48329827128336644,0.5472229641918717
Ad copy 182 with scores P:1.00 T:0.45 U:0.33,0.4182107314498899,0.575922939623932,0.44847099262533857
Ad copy 183 with scores P:0.55 T:0.58 U:0.99,0.5318702318484801,0.49548931465462903,0.55969974502362
Ad copy 184 with scores P:0.30 T:0.47 U:0.94,0.5327341959215505,0.5068051393393456,0.47583720868253054
Ad copy 185 with scores P:0.87 T:0.08 U:0.40,0.536267493610372,0.5282282467375391,0.5850972412969955
Ad copy 186 with scores P:0.39 T:0.37 U:0.49,0.4987489339213085,0.48918617761556404,0.4457168050962137
Ad copy 187 with scores P:0.57 T:0.51 U:0.11,0.5000719282588837,0.5295864711210735,0.4528720443504211
Ad copy 188 with scores P:0.97 T:0.42 U:0.06,0.5188697532641378,0.5265014323742372,0.5043858483862392
Ad copy 189 with scores P:0.10 T:0.68 U:0.51,0.48859578907942336,0.4799638245682753,0.587987735549649
Ad copy 190 with scores P:0.94 T:0.51 U:0.31,0.5253710408362136,0.6585283825888963,0.44101449179908064
Ad copy 191 with scores P:0.94 T:0.61 U:0.93,0.5029013196823408,0.5772942294207243,0.5203970377895619
Ad copy 192 with scores P:0.35 T:0.63 U:0.21,0.492809834129743,0.5121267279509364,0.44505039153747544
Ad copy 193 with scores P:0.36 T:0.69 U:0.22,0.41729776771183147,0.5999836526862545,0.5475465040341547
Ad copy 194 with scores P:0.63 T:0.68 U:0.64,0.5716196621199923,0.4373671315443219,0.45041855481774995
Ad copy 195 with scores P:0.29 T:0.75 U:0.77,0.47016665607837965,0.45101640438659896,0.4586563567366245
Ad copy 196 with scores P:0.38 T:0.31 U:0.18,0.5249355163921244,0.5936526442235275,0.5422257265883564
Ad copy 197 with scores P:0.20 T:0.62 U:0.50,0.49955038526866363,0.49004568013431593,0.41995926938018036
Ad copy 198 with scores P:0.95 T:0.49 U:0.55,0.44490031691445253,0.51532622336513,0.5543992044063386
Ad copy 199 with scores P:0.40 T:0.29 U:0.10,0.526089339725952,0.4489079718389016,0.5235598488439559
